C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_53_080.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_53_080.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_53_080.jpg, 0, 0.06024718, 0, 3.177382
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_53_231.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_53_231.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_53_231.jpg, 0, 0, 0, 3.135073
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_53_350.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_53_350.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_53_350.jpg, -0.3600159, 0, 0, 3.0757
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_53_486.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_53_486.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_53_486.jpg, -0.7649534, 0.4049376, 0, 3.623201
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_53_607.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_53_607.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_53_607.jpg, -0.3990105, 0.6111487, 0, 4.549117
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_53_724.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_53_724.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_53_724.jpg, -0.05011049, 0.2622486, 0, 4.820422
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_53_826.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_53_826.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_53_826.jpg, 0, 0, 0, 4.774807
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_53_957.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_53_957.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_53_957.jpg, 0, 0.3879582, 0, 5.264688
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_54_105.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_54_105.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_54_105.jpg, 0, 0.8328404, 0, 6.538791
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_54_250.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_54_250.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_54_250.jpg, -0.4298169, 1, 0, 8.032291
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_54_359.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_54_359.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_54_359.jpg, -0.7645785, 0.9431392, 0, 9.038568
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_54_481.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_54_481.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_54_481.jpg, -0.4018562, 0.580417, 0, 9.819045
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_54_586.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_54_586.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_54_586.jpg, -0.08305914, 0.2616199, 0, 10.18533
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_54_724.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_54_724.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_54_724.jpg, 0, 0, 0, 10.07618
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_54_822.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_54_822.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_54_822.jpg, 0, 0, 0, 9.974755
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_54_951.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_54_951.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_54_951.jpg, 0, 0.3789342, 0, 10.44645
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_55_064.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_55_064.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_55_064.jpg, 0, 0.7192683, 0, 11.18381
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_55_189.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_55_189.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_55_189.jpg, 0, 0.3920007, 0, 11.74325
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_55_313.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_55_313.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_55_313.jpg, -0.3899487, 0.002052009, 0, 11.57569
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_55_425.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_55_425.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_55_425.jpg, -0.07049945, 0, 0, 11.46879
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_55_535.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_55_535.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_55_535.jpg, 0, 0, 0, 11.20582
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_55_632.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_55_632.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_55_632.jpg, 0, 0, 0, 11.11949
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_55_754.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_55_754.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_55_754.jpg, 0, 0.3630195, 0, 11.10163
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_55_873.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_55_873.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_55_873.jpg, 0, 0.721171, 0, 12.3111
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_56_010.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_56_010.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_56_010.jpg, -0.3867963, 0.3343747, 0, 12.36644
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_56_126.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_56_126.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_56_126.jpg, -0.707949, 0.01322197, 0, 12.4883
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_56_238.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_56_238.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_56_238.jpg, -0.3552468, 0, 0, 12.40007
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_56_351.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_56_351.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_56_351.jpg, -0.03094979, 0, 0, 11.7779
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_56_487.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_56_487.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_56_487.jpg, 0, 0, 0, 11.94031
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_56_599.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_56_599.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_56_599.jpg, 0, 0, 0, 11.73872
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_56_717.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_56_717.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_56_717.jpg, 0, 0.3621951, 0, 11.8574
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_56_827.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_56_827.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_56_827.jpg, 0, 0.6838899, 0, 12.80904
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_56_962.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_56_962.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_56_962.jpg, 0, 0.2784432, 0, 13.24197
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_57_073.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_57_073.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_57_073.jpg, 0, 0, 0, 12.90469
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_57_187.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_57_187.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_57_187.jpg, -0.356307, 0, 0, 12.69732
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_57_294.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_57_294.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_57_294.jpg, -0.04981589, 0, 0, 12.78474
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_57_411.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_57_411.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_57_411.jpg, 0, 0, 0, 12.62344
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_57_524.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_57_524.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_57_524.jpg, 0, 0, 0, 12.42065
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_57_639.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_57_639.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_57_639.jpg, 0, 0.3584979, 0, 12.62287
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_57_743.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_57_743.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_57_743.jpg, 0, 0.7041754, 0, 13.48744
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_57_888.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_57_888.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_57_888.jpg, -0.4241895, 0.2799859, 0, 13.70568
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_58_014.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_58_014.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_58_014.jpg, -0.09841019, 0, 0, 13.41795
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_58_146.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_58_146.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_58_146.jpg, 0, 0, 0, 13.50591
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_58_265.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_58_265.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_58_265.jpg, 0, 0, 0, 13.32827
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_58_380.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_58_380.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_58_380.jpg, 0, 0.3647238, 0, 13.61089
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_58_491.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_58_491.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_58_491.jpg, 0, 0.6888705, 0, 14.2863
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_58_614.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_58_614.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_58_614.jpg, -0.3625293, 0.3263412, 0, 14.65221
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_58_740.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_58_740.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_58_740.jpg, 0, 0, 0, 14.2345
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_58_862.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_58_862.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_58_862.jpg, 0, 0, 0, 14.05732
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_58_982.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_58_982.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_58_982.jpg, 0, 0, 0, 13.88183
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_59_078.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_59_078.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_59_078.jpg, -0.0637857, 0, 0, 14.01198
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_59_207.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_59_207.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_59_207.jpg, -0.4282554, 0, 0, 13.68909
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_59_321.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_59_321.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_59_321.jpg, -0.6244908, 0, 0, 13.32804
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_59_461.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_59_461.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_59_461.jpg, -0.2054544, 0, 0, 13.01396
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_59_570.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_59_570.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_59_570.jpg, 0, 0, 0, 12.90912
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_59_712.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_59_712.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_59_712.jpg, 0, 0, 0, 12.66833
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_59_859.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_59_859.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_59_859.jpg, 0, 0.3730626, 0, 13.07159
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_34_59_958.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_34_59_958.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_34_59_958.jpg, 0, 0.01058882, 0, 12.81999
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_00_062.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_00_062.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_00_062.jpg, -0.3279522, 0, 0, 12.67114
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_00_210.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_00_210.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_00_210.jpg, 0, 0, 0, 12.57487
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_00_328.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_00_328.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_00_328.jpg, 0, 0, 0, 12.32301
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_00_433.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_00_433.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_00_433.jpg, 0, 0, 0, 12.11747
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_00_551.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_00_551.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_00_551.jpg, 0, 0, 0, 12.20424
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_00_645.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_00_645.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_00_645.jpg, -0.3293013, 0, 0, 11.92833
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_00_754.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_00_754.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_00_754.jpg, -0.6617064, 0.3324051, 0, 11.74408
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_00_858.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_00_858.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_00_858.jpg, -0.3507549, 0.02145359, 0, 11.59067
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_00_982.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_00_982.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_00_982.jpg, 0, 0, 0, 11.40374
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_01_107.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_01_107.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_01_107.jpg, 0, 0, 0, 11.24505
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_01_210.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_01_210.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_01_210.jpg, 0, 0, 0, 11.54244
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_01_377.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_01_377.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_01_377.jpg, 0, 0, 0, 11.31003
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_01_506.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_01_506.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_01_506.jpg, 0, 0.3690111, 0, 11.58773
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_01_638.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_01_638.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_01_638.jpg, 0, 0.7861815, 0, 12.63304
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_01_743.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_01_743.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_01_743.jpg, -0.3202395, 0.465942, 0, 13.01437
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_01_871.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_01_871.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_01_871.jpg, -0.6742971, 0.1118844, 0, 12.70795
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_01_996.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_01_996.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_01_996.jpg, -0.2768346, 0, 0, 13.02564
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_02_114.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_02_114.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_02_114.jpg, 0, 0, 0, 12.54518
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_02_237.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_02_237.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_02_237.jpg, 0, 0.3912516, 0, 13.3298
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_02_358.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_02_358.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_02_358.jpg, 0, 0.06051932, 0, 13.07627
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_02_479.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_02_479.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_02_479.jpg, 0, 0, 0, 13.14853
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_02_576.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_02_576.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_02_576.jpg, 0, 0, 0, 12.82261
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_02_731.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_02_731.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_02_731.jpg, 0, 0.4310217, 0, 13.40538
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_02_842.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_02_842.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_02_842.jpg, 0, 0.7986284, 0, 14.3509
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_02_979.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_02_979.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_02_979.jpg, 0, 0.4198118, 0, 14.81198
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_03_096.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_03_096.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_03_096.jpg, 0, 0.09160556, 0, 14.81543
C:\Users\hp\Desktop\Data\IMG\center_2019_05_28_04_35_03_216.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_28_04_35_03_216.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_28_04_35_03_216.jpg, -0.3763758, 0, 0, 14.5736
